12	2107
12	2592
12	133686
12	7189
12	652730
12	23306
12	79600
12	58508
12	403341
12	83706
12	8338
12	64779
12	79157
12	7988
12	123
12	10161
12	23400
12	3397
12	8326
12	56654
12	26232
12	3654
12	6665
12	84886
12	57473
12	5216
12	282809
12	64137
12	3706
13	9858
13	10282
13	220988
13	164832
13	2743
13	9472
13	8637
13	84798
13	81887
13	202151
13	25827
13	4978
13	1912
13	25962
13	326624
13	90843
13	4191
13	652
13	9871
13	644029
13	11329
13	4967
13	824
13	5066
13	5526
13	23001
13	153443
13	29083
13	55582
13	7155
13	8871
13	133522
13	25909
13	54434
13	116984
13	3267
13	23071
13	10199
13	54982
13	667
13	4719
13	158358
13	114609
13	57038
13	54811
13	57187
13	27250
13	55156
13	84248
13	55726
13	22823
13	58499
13	6996
13	55902
13	55290
13	23394
13	3482
13	23279
13	79717
13	51621
13	285282
13	7128
13	27309
13	64343
13	29901
13	84061
13	51164
13	6480
13	5336
13	3159
13	150946
13	10206
13	5763
13	7430
13	3316
13	11145
13	51133
13	3065
13	780
13	8546
13	7322
13	55565
13	10612
13	56666
13	784
14	10439
14	10015
14	125476
14	388753
14	1558
14	6130
14	2010
14	790
14	7286
14	81631
14	3032
14	1010
14	9553
14	9728
14	25759
14	10540
14	115353
14	203447
14	55166
14	7851
14	54440
14	51058
14	2139
14	5494
14	9014
14	22878
14	11264
14	4087
14	6430
14	26046
14	125228
14	1608
14	84295
14	23126
14	7182
14	9147
14	51495
14	389856
14	10651
14	55003
14	9527
14	60412
14	23350
14	64395
14	55186
14	4594
14	116987
14	10236
14	2287
14	3586
14	257415
14	57001
14	3066
14	3239
14	10771
14	55602
14	8824
14	9943
14	1655
14	10319
14	9781
14	90826
14	83880
14	79228
14	6650
14	80205
14	51130
14	8405
14	3636
14	7466
14	51522
14	2123
14	51542
14	1312
14	114902
14	778
14	7123
14	729446
14	830
14	5871
14	63982
15	5549
15	80007
15	127687
15	51287
15	345557
15	56674
15	84456
15	57084
15	114299
15	6917
15	6201
15	9445
15	91404
15	64895
15	51265
15	55285
15	301
15	79612
15	9499
15	81608
15	9815
15	23160
15	9344
15	5128
15	3122
15	83941
15	374875
15	10269
15	5934
15	11186
15	11267
15	55291
15	1876
15	9968
15	23649
15	2971
15	10422
15	22849
15	159090
15	653381
15	4722
15	5950
15	8877
15	63893
15	4713
15	83716
15	112464
15	9913
15	27020
15	1063
16	10826
16	55004
16	9055
16	26160
16	51263
16	93185
16	646200
16	8487
16	8895
16	6733
16	55288
16	1196
16	139818
16	4720
16	10513
16	116151
16	8409
16	4792
16	200150
16	8834
16	7305
16	652864
16	902
16	8458
16	23461
16	23542
16	54880
16	64083
16	3295
16	84068
16	8915
16	7541
16	2584
16	56940
16	139285
16	23157
16	81035
16	51105
16	1441
16	1303
16	91
16	4728
16	219
16	51373
16	11260
16	3146
16	6205
16	10170
16	79671
16	389125
16	10294
16	84678
17	8324
17	1201
17	51734
17	728653
17	5550
17	6627
17	9960
17	401397
17	26269
17	6199
17	8859
17	1824
17	666
17	552900
17	3068
17	10899
17	22889
17	64651
17	7704
17	929
17	811
17	80896
17	29108
17	58191
17	9450
17	55827
17	402694
17	9310
17	23774
17	2803
17	1793
17	55251
17	158763
17	84844
17	9961
17	4000
17	7432
17	85300
17	10903
17	7371
17	94240
17	375484
17	8886
17	56254
17	10961
17	94107
17	51196
17	79979
17	10280
17	7629
17	10066
17	9275
17	6449
17	953
17	9242
17	6629
17	6474
17	160418
17	643949
17	646766
17	441876
17	7410
17	54793
17	9897
18	6608
18	51182
18	55094
18	11278
18	10001
18	60481
18	64855
18	90865
18	4144
18	10169
18	91582
18	9538
18	81575
18	29940
18	2969
18	1831
18	3055
18	3659
18	55745
18	201158
18	81622
18	393
18	341
18	375387
18	11309
18	58475
18	51284
18	55843
18	57835
18	2354
18	57658
18	4297
18	730358
18	8519
18	90557
18	143162
18	1690
18	4939
18	4940
18	6310
18	55625
18	54726
18	9962
18	89796
18	10574
18	5173
18	83986
18	64332
18	64802
18	27107
18	401236
18	6189
18	3017
18	441246
18	440589
18	6188
18	55128
18	642250
18	10928
18	57486
18	8440
19	5265
19	63876
19	79643
19	27248
19	203547
19	9513
19	55163
19	4200
19	83442
19	79088
19	6322
19	51700
19	9213
19	64283
19	113451
19	2210
19	123920
19	387882
19	4066
19	84515
19	196
19	401494
19	8740
19	9023
19	23643
19	633
19	4856
19	5475
19	2794
19	151473
19	92935
19	7296
19	23215
19	83696
19	84669
19	8045
19	55851
19	166336
19	5864
19	29904
19	23516
19	22835
19	10219
19	8365
19	90121
19	25855
19	400963
19	91561
19	3423
19	440927
19	10905
20	150677
20	241
20	134147
20	23492
20	23355
20	9677
20	23130
20	5859
20	23020
20	23673
20	54737
20	6567
20	516
20	4882
20	51555
20	51110
20	23568
20	5771
20	64859
20	3725
20	286354
20	10039
20	7511
20	79174
20	23764
20	54545
20	4147
20	5333
20	8321
20	4651
20	594
20	84105
20	5140
20	57232
20	1844
20	7453
20	121642
20	80727
20	8673
20	79001
20	55890
20	3485
20	4647
20	231
20	1382
20	8437
20	9479
20	2060
20	79639
20	23769
20	115948
20	57149
20	51306
20	92
20	55145
20	9311
20	58500
20	57171
20	388474
21	6696
21	3059
21	2207
21	8148
21	58506
21	9118
21	51163
21	80233
21	5510
21	10989
21	55181
21	80856
21	2717
21	7405
21	2353
21	740
21	2532
21	10797
21	64417
21	10589
21	5375
21	26275
21	51286
21	10906
21	55295
21	203
21	730994
21	7770
21	23011
21	4234
21	8878
21	91526
21	205564
21	56704
21	84549
21	54541
21	3782
21	6674
21	57596
21	79887
21	4242
21	64919
21	5919
21	5274
21	29109
21	9749
21	28227
21	9665
21	79605
21	54989
21	84501
21	51368
21	441034
21	6124
22	4650
22	128346
22	9332
22	404037
22	9696
22	19
22	5738
22	55264
22	55072
22	8660
22	400890
22	11188
22	6990
22	1213
22	10463
22	64794
22	23287
22	467
22	8295
22	5358
22	23645
22	23112
22	23109
22	3786
22	65989
22	5295
22	51278
22	57018
22	1268
22	602
22	50863
22	7088
22	129807
22	388585
22	197259
22	27297
22	3952
22	10859
22	373156
22	8908
22	55662
22	727800
22	342667
22	148252
22	11344
22	400916
22	64949
22	10953
22	158947
22	8517
22	7422
22	53346
22	50507
22	25907
22	51310
22	83985
22	5730
22	5800
22	29887
22	56126
22	54842
22	54862
22	80273
22	10991
22	23108
22	55262
22	595
22	731096
22	4803
22	158345
23	6405
23	84277
23	2289
23	25953
23	6324
23	23344
23	23316
23	151835
23	25842
23	4913
23	389816
23	4324
23	1399
23	55897
23	527
23	192683
23	7416
23	29088
23	54919
23	54602
23	140803
23	11060
23	57238
23	5863
23	7027
23	1843
23	1522
23	50651
23	55654
23	5283
23	4659
23	26272
23	2850
23	129804
23	2787
23	26751
23	22929
23	728564
23	6001
23	3638
23	7398
23	2876
23	10548
23	4351
23	84661
23	54432
23	599
23	2774
23	64135
23	2483
23	8243
23	5209
23	9221
23	26225
23	54813
23	8780
23	56937
23	56997
23	55245
23	153642
23	2124
23	57121
23	10683
23	25976
23	9647
23	23271
23	9846
23	10675
23	148523
23	84520
23	55142
23	1438
23	284716
23	81037
23	112703
23	29114
23	64285
23	55757
23	64432
23	4035
23	79656
23	9201
23	4861
23	8816
23	25864
23	4925
23	56478
23	645899
23	10745
23	65059
23	79720
23	5347
23	5921
23	163404
23	5371
23	1975
24	687
24	54913
24	64333
24	8682
24	3321
24	9126
24	10194
24	51016
24	731049
24	29924
24	10134
24	22803
24	55168
24	79188
24	23386
24	8567
24	3939
24	659
24	9474
24	79885
24	9709
24	1958
24	1794
24	4973
24	2002
24	647673
24	23199
24	4598
24	65982
24	149076
24	9644
24	10938
24	55768
24	80155
24	5832
24	64760
24	89846
24	3394
24	57574
24	8754
24	4501
24	348938
24	56647
24	9873
24	2318
24	27238
24	653086
24	7020
24	56165
24	6868
24	22920
24	366
24	2778
24	10381
24	22898
24	339855
24	22950
24	154790
24	26031
24	57180
24	200185
24	23193
24	90736
24	646195
24	83548
24	3300
24	4013
24	23767
24	222008
24	441094
25	64324
25	54665
25	29937
25	83443
25	9821
25	284058
25	23613
25	10567
25	78986
25	84993
25	6182
25	1613
25	9551
25	51194
25	80128
25	23272
25	11230
25	23174
25	80789
25	161
25	23092
25	6709
25	6804
25	83693
25	4885
25	5777
25	57692
25	731985
25	9610
25	283248
25	9001
25	22931
25	79711
25	3684
25	29903
25	58513
25	6543
25	64423
25	56996
25	10868
25	56062
25	643888
25	51382
25	9554
25	1028
25	3916
25	94056
25	5609
25	22859
25	7283
25	162
25	8406
25	5719
25	728229
25	27065
25	27429
25	54870
25	134
25	23753
25	399687
25	90639
25	28513
25	23266
25	51646
25	9189
25	54536
26	51614
26	80196
26	57708
26	10314
26	51024
26	8479
26	84064
26	9931
26	8722
26	51070
26	3956
26	2319
26	342371
26	54617
26	10550
26	23353
26	23478
26	4857
26	2901
26	27300
26	146760
26	55422
26	3093
26	642361
26	55153
26	55701
26	5775
26	9581
26	2566
26	6194
26	653773
26	5612
26	85021
26	54443
26	126003
26	9828
26	23466
26	84502
26	9181
26	24147
26	51805
26	23122
26	6156
26	27347
26	9742
26	23057
26	79635
26	83988
26	575
26	51507
26	5362
26	6714
26	7265
26	203197
26	51073
26	55841
26	147463
26	79754
26	90203
26	650369
26	3309
26	51726
26	5256
26	7297
26	26010
26	132789
26	81
26	8668
26	9946
26	84440
26	8562
26	728499
26	65078
26	55858
26	387036
26	11042
26	158471
27	23332
27	220213
27	26052
27	64768
27	7284
27	115098
27	27086
27	27125
27	10137
27	55131
27	22919
27	10981
27	11234
27	114908
27	84280
27	6790
27	8649
27	1737
27	29081
27	9444
27	10055
27	783
27	4134
27	261734
27	10051
27	645688
27	6222
27	3920
27	121601
27	726
27	1509
27	10166
27	547
27	64645
27	51000
27	6596
27	9039
27	51447
27	54521
27	8669
27	51510
27	51566
27	6170
27	6143
27	118881
27	84191
27	7423
27	2091
27	3590
27	79005
27	11059
27	10971
27	81873
27	29123
27	10523
27	6399
27	9415
27	398
27	155038
27	55259
27	64781
27	5782
27	548596
27	29107
27	22856
27	219988
27	347733
27	7184
27	6311
27	79932
27	26156
27	25960
27	79654
27	11212
27	154807
27	55558
27	9735
27	91746
27	389119
27	11189
27	7050
27	8535
27	2065
27	93587
27	55677
27	83596
27	25978
27	1660
27	90362
28	5588
28	10389
28	7587
28	2665
28	1857
28	9240
28	152559
28	5716
28	9575
28	79152
28	28969
28	55799
28	10653
28	84553
28	27069
28	1571
28	26050
28	23513
28	2554
28	644739
28	51258
28	23368
28	51162
28	25963
28	57648
28	6729
28	21
28	129401
28	8846
28	23243
28	10949
28	54886
28	10094
28	6154
28	346950
28	2197
28	8520
28	51035
28	653103
28	10743
28	201164
28	84206
28	9825
28	54978
28	55750
28	54918
28	1159
28	160
28	81542
28	23512
28	4790
28	7145
28	26271
28	374887
28	80777
28	10993
28	5705
28	388962
28	10988
28	114794
28	2108
28	10570
28	285908
28	146517
28	81619
28	80308
28	11235
28	10393
28	6626
28	3688
29	28986
29	23517
29	79685
29	81847
29	10671
29	257364
29	23061
29	163590
29	730534
29	140710
29	29102
29	51701
29	132332
29	965
29	728411
29	57542
29	1605
29	56655
29	5064
29	30815
29	2242
29	80758
29	56890
29	203054
29	3508
29	55213
29	6144
29	440055
29	81609
29	23670
29	54476
29	9922
29	203427
29	171546
29	7407
29	1736
29	51065
29	51161
29	1998
29	4089
29	10126
29	132946
29	5582
29	404217
29	9630
29	5037
29	4040
29	8661
29	55198
29	85451
29	1119
29	23469
29	94032
29	6534
29	11238
29	25801
29	10627
29	51088
29	1105
29	5188
30	84342
30	57117
30	3303
30	54497
30	961
30	55651
30	4953
30	388275
30	128637
30	9564
30	400931
30	64785
30	10371
30	441124
30	79640
30	8997
30	3281
30	64975
30	1209
30	54977
30	80263
30	29882
30	654194
30	6206
30	24142
30	6829
30	55869
30	149473
30	1654
30	115201
30	81559
30	7185
30	25798
30	10243
30	900
30	56603
30	57497
30	11095
30	8715
30	762
30	1397
30	8829
30	4281
30	2617
30	55845
31	7570
31	10390
31	26973
31	54707
31	79414
31	3815
31	5000
31	51619
31	389674
31	26003
31	10097
31	84333
31	648343
31	387644
31	79873
31	93627
31	10898
31	22907
31	10273
31	51071
31	10014
31	29980
31	285268
31	201134
31	8451
31	4817
31	5798
31	29906
31	93099
31	129049
31	131408
31	25861
32	64062
32	150275
32	55164
32	1810
32	3301
32	494470
32	54872
32	23177
32	7275
32	57567
32	1763
32	55486
32	79133
32	9988
32	403
32	150274
32	643452
32	220382
32	5725
32	9590
32	7551
32	5195
32	576
32	51663
32	9921
32	4216
32	57498
32	1620
32	57050
32	84529
33	6477
33	56061
33	55317
33	149448
33	5093
33	6388
33	7323
33	3312
33	7873
33	56675
33	57862
33	8745
33	8493
33	124961
33	55218
33	90799
33	11285
33	55577
33	388662
33	24141
33	55741
34	54468
34	197258
34	8450
34	25996
34	124583
34	10168
34	386617
34	2893
34	4303
34	2827
34	3489
34	10890
34	133619
34	794
34	7504
35	8453
35	84078
35	23242
35	11257
35	91607
35	81876
35	116328
35	63892
35	5099
35	128553
35	55638
36	11266
36	3487
36	23648
36	648149
37	56901
37	401002
